jobId,title,generes
3155,ritonavir 50 mg + lopinavir 200 mg tab,UserServices
3156,dead body bag with zip close. specification as per p.o. attached.,UserServices
3157,dapagliflozin 5mg,UserServices
3158,(ph no.:43002) atorvastatin 20 mg tab,UserServices
3159,bids are invited for lead acid battery total quantity : 214,UserServices
3160,moxonidine 0.3mg tablet strip of 10,UserServices
3161,tab.asprin /150 mg enteric coated,UserServices
3163,bids are invited for security manpower service total quantity : none,UserServices
3165,ht cable preparation tool for the ht lt system of njhps jhakri,UserServices
3166,supply of automatic triaxial testing system,UserServices
3167,restoration of rain damages on sakb road in k m 0 0 to 80 400 sh c o breast wall and m t in k m 72 590 to 72 740,UserServices
3168,bids are invited for healthcare security service total quantity : none,UserServices
3169,bids are invited for lever arch file total quantity : 150,UserServices
3171,bids are invited for sluice valves total quantity : 3,UserServices
3173,supply of fish seed,UserServices
3174,"pcc poles, transformer oil, gss wires, g.o. switches, isolators, third party inspection",UserServices
3175,bids are invited for milk powder total quantity : 2100,UserServices
3176,bids are invited for string or twine-jute total quantity : 9000,UserServices
3177,"job 4 construction of 4 nos class room govt . sr . sec . school , behdala , tehsil and distt . una h . p deposit work",UserServices
3178,bids are invited for plain weave cotton fabrics-leopard packing cloth total quantity : 4000,UserServices
3179,"supply & installation of new smf vrla batteries at aai, shimla-airport",UserServices
3180,supply of fire retardant- overall/ dangri for cisf (fire) unit,UserServices
3181,bids are invited for sealing wax total quantity : 10000,UserServices
3182,auction sale of immovable property,Service
3183,providing and laying of high performance concrete inscoured glassis block-corrigendum.,Service
3185,purchase of stores-miscellaneous goods,UserServices
3186,bids are invited for semi automated urine analyser total quantity : 1,UserServices
3188,hiring of supervisory staff and research assistant on outsourcing basis,UserServices
3189,hiring of support services for hydrological observations on various rivers in himachal pradesh,UserServices
3190,hiring of support services for hydrological observations,Service
3192,cooked diet services cooked diet services for zonal hospital dharamshala,Service
3194,repair of faulty smps repair of faulty smps in mandi ba mandi and kullu ssa,Service
3196,spl repair to block no p-29 ( 1 to 08 ) snow view line at palampur mil stn,Service
3197,spl repair to existing centralized medical gas sys in icu yol cantt,Service
3198,prov lis to hl from changawati khad to gp kalbog nagan and ramnagar in tehsil kotkhai distt shimla hp phase 9th,Service
3199,bids are invited for semi automated coagulation analyser total quantity : 1,Service
3200,"procurement of uvvisible double beam spectrophotometer for ntpc mouda , double beam uv-visible spectrophotometer",Service
3201,bids are invited for human resource outsourcing service total quantity : none,Service
3202,"supply of , rubber hand gloves standard size having good quality materail",UserServices
3203,"bids are invited for stapler pin , desktop calculator-electronics , glue stick total quantity : 6050",UserServices
3204,supply and installation of air compressor.,UserServices
3205,expression of interest (eoi) for to identify solution provider for energy trading and risk management software.,UserServices
3206,"supply of , hand operated pvc spray pump capacity 16 ltr.",UserServices
3207,"supply, installation & commissioning of new fire detection (alarm) and suppression system for well logging services campus on lstk basis.",UserServices
3208,hiring of vehicle in rajkot business area hiring of vehicle in rajkot ba,Service
3210,bids are invited for box file total quantity : 5000,Service
3211,"bids are invited for video conferencing end point , television tv total quantity : 21",Service
3213,bids are invited for oem cartridge/ consumable ( pac only ) total quantity : 25,Service
3214,bids are invited for add on softwares-lisences and accessories for pabx system total quantity : 10,Service
3216,"supply of , sthethoscope (additional demand for isolation ward in hospital use urgent for covid 19, stethoscope",UserServices
3217,enrollment of rice millers and e-auction for supply of par-boiled rice.,UserServices
3218,supply of printing items-corrigendum.,UserServices
3219,erection and maintenance of ht/lt line and tc under dhanpur sub division.,UserServices
3221,erection and maintenance of ht/lt line and tc under dhanpria sub division.,Service
3223,purchase of rain coat specifications,Service
3224,"supply of farm labour during three season current year 2020-2021 at walmi farm, walmi campus, anand.",UserServices
3225,labour work for replacement and aug/de-augmentation of transformer under barwala sdn.,UserServices
3232,"providing sanitation and cleaning services for various premises of walmi campus, anand. (for hostel, farmers hostel and farm zone-i area) (no.b)",UserServices
3235,"supply, erection, testing and commissioning of underground cable (xlpe cable) with cable end termination & straight through jointing kit-extension.",UserServices
3238,"erection, testing and commissioning of underground cable (xlpe cable) with cable end termination & straight through jointing kit-extension.",UserServices
3239,tender for electrical maintenance work-extension.,Service
3240,work for providing frp fencing around distribution transformer at various location of kevadiya s/d.,Service
3241,work for erection work of ht/lt lines & tc & maintenance work of 11/22 kv feeders.,Service
3243,providing frp fencing around distribution transformer.,UserServices
3244,hiring of closed body diesel driven maxi passing (8+1) sitter jeep.,UserServices
3245,"providing/replacement of meter, mmb & service wire & pole numbering-extension.",UserServices
3246,work for laying & testing & commissioning of 11/22 kv underground xple cable for various scheme.,UserServices
3247,hiring of diesel driven close body vehicle.,UserServices
3248,fabrication of inspection window in hnc pump set suction band.,UserServices
3249,"to supply and fitting of 400mm dia c.i pipe at zambua aps, for sewage d.works",UserServices
3250,"to rewinding and reparing of starter no.1 40 hp ats at kalupura aps-6, sewage d.works.",Service
3251,rewinding of 60 hp temp. sub. pump set of gotri aps.,Service
3252,"supply of , face shield",UserServices
3253,hiring of vehicle.,Service
3254,pipe line work.,Service
3255,renovation work of head works office.,Service
3256,pipe line work for water supply scheme work.,Service
3257,pipe line work for water supply scheme work.,Service
3258,constructing of section office and compound wall,Service
3259,"invited for pliers,pincers and nippers total quantity : 1359",Service
3260,slab drain remaining work.,Service
3261,invited for healthcare security service total quantity : none,Service
3262,housekeeping services contract at chandigarh do,Service
3263,invited for cab and taxi hiring service total quantity : none,Service
3264,invited for cab and taxi hiring service total quantity : none,Service
3265,"invited for technical manpower service , technical manpower service total quantity : none",Service
3266,invited for laboratory reagent kits total quantity : 1100,Service
3267,invited for laboratory reagent kits total quantity : 500,Service
3268,invited for laboratory reagent kits total quantity : 500,Service
3269,invited for laboratory reagent kits total quantity : 3000,Service
3270,outsourcing of horticulture maintenance work.,Service
3271,hiring of tractor trolley and front loader/excavator cum loader.,Service
3272,enquiry for drilling accessories,Service
3273,bids are invited for online ups 10 kva for critical infrastructures total quantity : 4,Service
3274,bids are invited for glossy photo paper total quantity : 60000,Service
3275,bids are invited for disposable syringes total quantity : 300000,Service
3276,bids are invited for disposable syringes total quantity : 300000,Service
3281,recarpeting of approach road and parking in mla hostel sector 3 and sector 4 chandigarh,Service
3282,bids are invited for almirah steel total quantity : 12,Service
3284,bids are invited for revolving chair total quantity : 10,Service
3285,bids are invited for almirah steel total quantity : 11,Service
3286,bids are invited for wooden almirah total quantity : 30,Service
3287,bids are invited for executive computer table total quantity : 10,Service
3289,invited for sofas total quantity : 3,Service
3292,invited for chairs-office total quantity : 20,Service
3294,bids are invited for unplasticized pvc pipes for potable water supplies total quantity : 2500,Service
3296,invited for human resource outsourcing service total quantity : none,Service
3298,bids are invited for lead acid battery total quantity : 110,Service
3299,e-auction sale of wheat,Service
3300,"supply of rapid anti body based blood test kit, n-95 mask, ppe kit, surgical gloves and triple layer mask.",UserServices
3301,"installation, testing, commissioning & maintenance of on grid 158 kwp rooftop solar photo voltaic power plant",UserServices
3302,providing and laying of 100mm ductile iron pipe line for balance left out portion of madrasi colony maloya chandigarh,UserServices
3303,invited for medical and surgical adherent tapes for general use or surgical tapes total quantity : 30000,Service
3304,invited for human resource outsourcing service total quantity : none,Service
3306,operation and comprehensive maintenance of electromechanical services at te bldg. sector 53 mohali - corrigendum,Service
3307,bids are invited for cab and taxi hiring service - short term total quantity : none,Service
3308,bids are invited for field dress ( jacket and trouser ) - iaf specification total quantity : 50,Service
3309,invited for hdpe tarpaulins in square mtrs total quantity : 3000,Service
3310,invited for common and special proofed tarpaulins total quantity : 20,Service
3313,invited for automatic line voltage corrector or step type auto transformer total quantity : 5,Service
3314,bids are invited for automatic line voltage corrector or step type auto transformer total quantity : 5,Service
3316,invited for power cable for direct burial xlpe ugac cable total quantity : 1050,Service
3317,invited for power cable for direct burial xlpe ugac cable total quantity : 700,Service
3318,invited for echo cardiography scanning machine total quantity : 1,Service
3320,"supply of triple layered masks , covid-19 , triple layer mask",UserServices
3324,"n-95 masks ( pk-ii ) supply of n-95 masks , covid-19 , n-95 mask",UserServices
3325,bids are invited for supply of handloom cotton gauze total quantity : 23000,Service
3326,external painting for the office building of margao municipal council,Service
3327,providing and laying full grout to the existing road from shirodkar house to main road at housing board in ward no. 24 of margao municipal council,Service
3328,"reconstruction of the existing drain near borkar super store at vidyanagar, gogol in ward no. 23 within the jurisdiction of margao municipal council",Service
3329,providing fullgrout behind aashiyana building at gogal in ward no. 23 within the jurisdiction of margao municipal council.,Service
3330,construction of drain and providing and laying full grout near gabrial house to sunworld sports in malbhat in ward no. 17 of margao municipal council.,Service
3331,construction of retaining wall near house of jasmin coutinho in municipal property at pedda in ward no. 15 of margao municipal council.,Service
3334,construction of drain near sangam hotel at malbhat in ward no. 14 within the jurisdiction of margao municipal council.,Service
3338,reconstruction of the existing drain near karlito building at pedda in ward no. 13 within the jurisdiction of margao municipal council.,Service
3339,tender for extension of dry sorting station in the panjim municipal market.,Service
3340,"tender for construction of shed for sorting station in ward no. 30 at ribandar, panaji-goa.",Service
3341,supply of equipments under supplies & material -fire proximity suit,Service
3342,supply of equipments under supplies & material - chemical protective suit type 3,UserServices
3343,supply of equipments under supplies & material - pyrolene suits with neoprene gloves,UserServices
3344,equipments under supplies & material - chemical protective suit level 闁绘劘妫勯崝,UserServices
3347,fire fighting & life saving equipment under machinery & equipment - dewatering pump.,UserServices
3349,"invited for workstation, desktop computers total quantity : 7",UserServices
3350,invited for laptop-notebook total quantity : 6,Service
3351,invited for dslr/ compact / handheld camcorder or video cameras total quantity : 1,Service
3354,invited for security manpower service total quantity : none,Service
3355,invited for human resource outsourcing service total quantity : none,Service
3357,"tailing dam construction of final phase works of tailing dam project at ucil , tummalapalle , andhra pradesh .",Service
3358,invited for emergency recovery trolley total quantity : 32,Service
3359,procurement of fully automated blood chemistry analyzer.,Service
3360,tender for procurement of high end colour doppler ultrasound machine bokaro steel plant,Service
3361,"refilling and maintenance of fire extinguishers in turamdih group of mines , ucil",Service
3362,supply of medical equipment.,UserServices
3363,supply of blood chemistry analyzer,UserServices
3364,"supply of , febric cloth ( sky blue colour) for making hospital uniform ( pyjama - kurta),",Service
3365,bleaching powder for supply of stable bleaching powder for uranium corporation of india ltd . ( ucil ),Service
3368,invited for sodium hypochlorite or sodium hypochlorite solution total quantity : 140,Service
3370,invited for hand cleaner soap total quantity : 5840,Service
3371,supply of material for different hospital.,UserServices
3377,resource facility management ( rfm ) services at ktps,Service
3379,invited for power sprayer total quantity : 1,Service
3380,invited for filtering half mask-air pollution mask total quantity : 900,Service
3384,invited for alcohol based hand rub/hand sanitizer total quantity : 480,Service
3385,supply of assembly of 28 no da followed by positioning on test rig as pe,UserServices
3386,"invited for surgical gloves , disposable surgical rubber gloves - prepowdered total quantity : 900",Service
3387,"supply of , infrared thermometer (for medical use)as per drg-nil specification- nil",UserServices
3388,annual maintenance contract foe packaged type air conditioners units of different capacity installed,Service
3390,annual maintenance contract of chapati making machine for one year,Service
3391, invited for hospital biohazard bags or bio medical waste collection bags total quantity : 100,Service
3392,invited for hospital biohazard bags or bio medical waste collection bags total quantity : 100,Service
3393,invited for desktop computers total quantity : 1,Service
3394,invited for hospital biohazard bags or bio medical waste collection bags total quantity : 100,Service
3395,"supply of stationary and other items (carbon, paper pin, adhesive, short hand note book, stamp pad etc.).",UserServices
3396,bids are invited for infrared medical thermometer for measuring body temperature total quantity : 3,Service
3397,bids are invited for toilet cleaners liquid total quantity : 1991,Service
3398,bids are invited for bleaching powder stable total quantity : 1848,Service
3399,bids are invited for toilet brush total quantity : 594,Service
3400,bids are invited for antiseptic/antimicrobial hand wash total quantity : 1298,Service
3401,bids are invited for squeeges or washers- wipers-mopper total quantity : 286,Service
3402,bids are invited for cleaning duster total quantity : 2376,Service
3404,bids are invited for floor cleaners total quantity : 1078,Service
3405,invited for detergent surfactant powder total quantity : 1265,Service
3406,invited for detergent surfactant powder total quantity : 1265,Service
3408,invited for detergent surfactant powder total quantity : 1265,Service
3409,"invited for brooms , brooms total quantity : 3498",Service
3412,invited for phenyl total quantity : 1683,Service
3414,invited for cobweb brush total quantity : 649,Service
3415,"supply of , examination gloves (latex) 100 pc per packet.",UserServices
3417,surgical gowns (green),UserServices
3418,nitrile gloves (size no. 7),UserServices
3420,"supply of , n 95 mask",UserServices
3421,cyphenothrin 5% ec (gokilaht-s 5 ec),UserServices
3422,surgical mask.,UserServices
3423,surgical head cap.,UserServices
3424,fixed bed tubular micro-reactor,UserServices
3425,supply of syngas to methanol pilot plan,UserServices
3426,invited for bathing bar total quantity : 1551,UserServices
3427,invited for air conditioner total quantity : 3,Service
3428,tender for Annual rate contract for supply of flanges for bpcl-kochi refinery,Service
3429,invited for steel tables total quantity : 8,Service
3430,bids are invited for workstation ( pac only ) total quantity : 1,Service
3431,"fabrication of melting pit , mixing pit and pre coat pit steam coils for acid plant in fact cd",Service
3432,"design , build , testing , commissioning and delivery of emergency response cum work boats for kochi water metro project",Service
3434,"supply of , nitrile dyped cotton gloves of size 9""",UserServices
3435,invited for convective air patient warming system total quantity : 2,Service
3436,"invited for movable file storage system (compactor),almirah steel,executive table,sofas,modular table, chairs-of total quantity : 33",Service
3437,construction of new septic tank and soak pit in district jail kozhikode in kozhikode district construction,Service
3438,invited for trolleys or accessories total quantity : 5,Service
3439,"servicing of air circuit breakers in mla hostel , thiruvananthapuram (re-tender",Service
3440,supply of supply of sports caps and t-shirts for sac tenders for sports caps and t-shirts for sac,UserServices
3441,invited for dental examination chairs total quantity : 1,UserServices
3442,invited for reusable/washable cloth face mask total quantity : 7000,Service
3444,invited for television tv total quantity : 1,Service
3445,"supply, installation and commissioning of one number of 400 kva online ups & accessories.",UserServices
3446,invited for potable water purification system reverse osmosis or uv based total quantity : 1,Service
3447,invited for ductile iron fittings-di total quantity : 200,Service
3448,invited for hot or cold water dispenser total quantity : 1,Service
3449,"invited for sluice valves , check valve , check valve , sluice valves , sluice valves , sluice valves total quantity : 56",Service
3450,constrution bituminous road at busstand area manasa dist neemuch m . p .,Service
3451,bids are invited for hand gloves woolen knitted total quantity : 400,Service
3452,invited for earthing rod total quantity : 10,Service
3453,invited for ptfe / graphite yarn reinforced with synthetic fibre gland rope total quantity : 360,Service
3454,invited for rubber gloves for electrical purposes total quantity : 100,Service
3456,auction sale of lot no: 19 lot name: u/s scrap bobbin spool big and small,Service
3457,auction sale of lot no: 15 lot name: u/s tube light choke,Service
3459,auction sale of lot no: 13 lot name: ph monitoring system,Service
3460,auction sale of lot no: 10 lot name: chartless recorder,Service
3461,auction sale of lot no: 11 lot name: pressure transmitter,Service
3462,supply of tractor with tanker,UserServices
3463,cleaning of chamber,Service
3465,bids are invited for security manpower service total quantity : none,UserServices
3466,"supply of , tab orciprenaline 10 mg,",UserServices
3467, invited for icu bed total quantity : 30,Service
3468,bids are invited for led lamps- bulb total quantity : 190,Service
3469,hiring of fiber network laying in duliajan campus,Service
3470,special repair to bldgno p30 d1 office accomodation at army land at campbell bay,Service
3471,bids are invited for ecg machine total quantity : 2,UserServices
3474,urgent maintenance of existing nh 04 portion from kalara junction ch. 298+000 km to lamiya bay ch. 330.662 km -retender,UserServices
3475,bids are invited for aerial bunched cables total quantity : 19000,Data
3476,invited for spirits or liquors or rectified spirit total quantity : 1000000,UserServices
3477,invited for battery cell total quantity : 10000,UserServices
3478,invited for saline stand total quantity : 100,Data
3479,invited for absorbent cotton wool total quantity : 10000,UserServices
3480,provision of otm accomodation for dsc platoons at vijay nagar of icgs hutbay,UserServices
3481,all inclusive annual maintenance contract of ro plant fitted onboard fdn-2,UserServices
3483,attending repairs to passenger hall and canteen and improvement to the toilet facilities at kamorta port in nancowrie,UserServices
3484,"bids are invited for crop protection equipment -hand operated knapsack sprayer, piston type for agriculture total quantity : 85",UserServices
3487,"augmentation of storage capacity of water supply augmentation of storage capacity of water supply system at haddo and inter connection of buniyadabad and jarawa pump house at haddo , port blair",Data
3489,invited for suction catheters total quantity : 1000,UserServices
3490,invited for domestic refrigerators total quantity : 1,UserServices
3491,invited for arterial blood gas analyser total quantity : 10,UserServices
3492,invited for absorbent cotton wool total quantity : 10000,UserServices
3494,invited for aluminium conductorsaac/aaac/acsr total quantity : 100000,UserServices
3495,invited for hazardous material protective footwear-rubber knee and ankle boots total quantity : 1000,Railway
3496,bids are invited for surgical isolation faceshield total quantity : 1000,Railway
3497,bids are invited for absorbent cotton wool total quantity : 100000,Agents
3498,bids are invited for nasal oxygen cannula total quantity : 1000,UserServices
3499,supply of potable drinking water.,UserServices
3500,"bids are invited for distribution transformer, 3 phase, 11 kv, > 200 kva up to and including 2500 kva total quantity : 4",UserServices
3501,bids are invited for oem cartridge/ consumable total quantity : 22,UserServices
3502,invited for oem cartridge/ consumable total quantity : 28,UserServices
3503,provision of 180 charpoys for 172 inf bt ( ta madras ) at campbellbay,UserServices
3504,invited for wheat atta/flour total quantity : 7500,UserServices
3505,invited for coriander total quantity : 72,UserServices
3506,periodical servicing of 125 kva dea set at telephone bhawa,UserServices
3507,invited for toilet soap total quantity : 2500,UserServices
3508,periodical servicing of 75 kva dea set at bsnl bhawan,UserServices
3509,"replacement of 12 v dg set battery with charger, periodical servicing of 30 kva dea set at telephone exchange, neil.",UserServices
3510,bids are invited for turmeric total quantity : 72,Service
3511,bids are invited for arhar dal or tur dal defence total quantity : 836,UserServices
3512,bids are invited for masoor dal defence total quantity : 82,UserServices
3513,milk powder total quantity : 1167,UserServices
3515,sunflower oil total quantity : 1161,UserServices
3516,refined sugar total quantity : 1635,UserServices
3518,invited for iodized salt total quantity : 957,UserServices
3519,invited for cumin total quantity : 60,UserServices
3520,invited for moong dal husked(dhuli) defence total quantity : 1571,UserServices
3521,invited for chilly total quantity : 72,Service
3522,invited for sabjee masala total quantity : 10200,Service
3524,invited for garam masala total quantity : 30,Service
3525,invited for smart phone total quantity : 3,UserServices
3526,"provision of retaining wall along the side of rain water harvesting pond at brichgunj mily station , port blair",UserServices
3527,bids are invited for non basmati rice total quantity : 10100,Service
3528,invited for plain savory biscuits total quantity : 2600,Service
3529,invited for public place seating chair total quantity : 50,Service
3531,special repairs to aproach road to building no p-59 at ins baaz under ge ( i ) campbell bay .,UserServices
3534,"invited for distribution transformer, 3 phase, 11 kv, > 200 kva up to and including 2500 kva total quantity : 4",UserServices
3535,invited for fixed bldc fan total quantity : 3380,UserServices
3536,"provision of 01 ops shelters ( toilet block ) at ins jarawa, haddo, port blair",UserServices
3537,bids are invited for lead acid battery total quantity : 8,UserServices
3538,"repair rate contract for repair/ routine work on pumps of in ships , yard craft and fdns",UserServices
3539,rrc for retro fitment of spring assembly in existing wt hatches onboard in vessels,UserServices
3540,term contract for artificer works at vijay baugh and mes colony area under age b/r-ii of ge haddo,UserServices
3543,"repairs to footpath , kerbs , railing , chainlink fencing under age b/r-i of ge haddo",UserServices
3544,"term contract for artificer works at naval wharf , nsry , navcc and cdu area under age b / r-ii of ge haddo",UserServices
3545,addition / alteration to building no . t-80 jalvihar under age b/r-i of ge haddo,UserServices
3546,welcome maintenance including allied misc b/r and internal e/m repair works to md offrs accn under age b/r-ii subdivision of ge birchgunj,UserServices
3547,provn of rcc retaining cum security wall at icgs land mayabunder,UserServices
3548,misc repairs and maintenance to buildings at md and otm accns of ce zone complex under age b / r -i sub div of ge birchgunj,UserServices
3549,supply of wind driven roof extractor,UserServices
3550,"supply of argon gas iolar-2/inox-1 grade . argon gas iolar-2/inox-1 grade . , argon gas iolar-2/inox-1 grade .",Service
3551,"supply of green long salia bamboo . green long salia bamboo , green long salia bamboo",UserServices
3552,"supply of local pb station , outdoor type push button station , lcs for 415v , 220kw vfd",UserServices
3553,tablet. azithromycin-500mg,UserServices
3554,tablet. atorvastatin 10mg,UserServices
3555,tablet. atorvastatin-20mg,UserServices
3556,repair of multi purpose flood shelter ( mfs ) at khadagprasad for the year 2020,UserServices
3557,repair of multi purpose flood shelter ( mfs ) at khandabandha for the year 2020-21,UserServices
3559,annual maintenance of medicinal garden at ananta oc project for a period of 02 ( two ) years .,UserServices
3560,"providing concertina coil over compound wall of r and r ( partly ) balanda in front of uco bank towards club house under bbsri ocp , jagannath area",UserServices
3563,procurement of tata 1200 and tata 350 spares,UserServices
3564,application of chemical resistant coating in reep,UserServices
3565,bids are invited for propeller type ac ventilating fan-exhaust total quantity : 22,UserServices
3566,"customized bopp tape . customized bopp tape . , customized bopp tape",UserServices
3567,"push type seals . push type seals . , push type seals for 31 . 75 mm strap",UserServices
3568,"knockout punch , knock out punch ( round screw ) , for 3mm sh*",Service
3569,procurement of tata 1200 spares,Service
3571,spares for escort crane rt-40 at lingaraj ocp ( exclusively for oem ),Service
3572,"rolling mill breaker , supply of rolling mill breaker as per nit , retrofitting charges of rolling mill breaker as per nit",Service
3573,"three pole load break isolator , 3 pole load break switch , lic 630a",Service
3574,tip top belt repair kit and cleaning rubber,Service
3575,erection and commissioning of led flood light mini mast tower,UserServices
3576,1000 lph ro system water treatment plant,UserServices
3577,engagement of transport contractor for transporting of wheat and rice under snp for 2020- 21,UserServices
3578,"bulk chemical - sodium chlorite for dstpp , sodium chlorite",UserServices
3579,roof-top solar plant 100 kwp,UserServices
3580,vehicle mounted hydraulically operated ladder ( revised tender ),UserServices
3581,"design , supply , erection , testing and commissioning of nitrogen generator unit for nalco , panchpatmali bauxite mines , damanjodi , koraput",UserServices
3584,"invited for meeting table ( pac only ) , chairs-office ( pac only ) total quantity : 17",UserServices
3587,"supply of , tab. glyceryl trinitrate 2.5/2.6mg.:[packing: strips of 10 tab.]",UserServices
3588,bids are invited for laptop-notebook total quantity : 21,UserServices
3590,tab. saxagliptin 5 mg/tab.: [packing: srtips of 10 tab.],UserServices
3591,tab. vildagliptin 50mg.:[packing: strips of 10 tab.],UserServices
3593,tab. metformin 1 gm. sr.:[packing: strips of 10 tab.],UserServices
3594,"supply of , contact wire splice (toothed type) r.i. no. 1081-1 rdso spec. no. eti/ohe/p/1081-1, (mod-c)",UserServices
3596,"supply of , catenary wire splice (65) as per rdso drg. no. eti/ohe/p/1090, part no. 1091-1094.",UserServices
3598,"painting , cleaning and other miscellaneous works near wagon tippler .",UserServices
3599,ising of compound wall from gate no . 3 to l and t junction,Service
3600,outsourcing the operation of mechanical truck tyre washing system at gate no . 3 for a period of six months,Service
3602,construction of new substation building near oil jetty,Service
3604,extension of fertilizer berth return arm . ( revised tender ) extension of fertilizer berth return arm,UserServices
3605,construction of four new class rooms in k . v . paradip port .,UserServices
3606,"renovation to the entrance , portico and lobby of administrative building",UserServices
3608,renovation to old ubi block-c and block-b at madhuban,UserServices
3609,water sprinkling to the roads inside port prohibited area for the year 2019-20 ( zone-ii ) .,UserServices
3611,construction of panchayat bhaban at purba raigram at mamudpur-1 gram panchayat . 3rd call,UserServices
3612,construction of concrete road from goutam das house to ghorsala shib mandir under kanupur gp block raghunathganj i,UserServices
3613,1565/ nkda/engg-36/2010 - supply and installation of 4 nos mosquito traps in new town kolkata,UserServices
3614,"supply of , gauze surgical in than, gauze width 60 cm length 16 mtrs with 32 threads per inch ( tpi ), than",UserServices
3615,"supply of , tourniquate (latex) 7.5cm x 180cm, roll",UserServices
3616,"tab.tibolone 2.5mg,strip packing",UserServices
3617,bids are invited for telecommunication cable total quantity : 10,UserServices
3618,invited for rotary hammer drill ndrf total quantity : 10,UserServices
3619,invited for sanding machines total quantity : 15,UserServices
3620,"inj. noradrenaline bitartarate 2mg, amp",UserServices
3621,"tab.linagliptin 5mg, strip packing",UserServices
3622,"triangular bandage 130 x 90 x 90cm, piece",UserServices
3623,"adhesive plaster non-extensile tape woven 2.5cm x 5m, spool",UserServices
3624,"tab. isosorbide 5 mono nitrate 20mg, strip packing",UserServices
3626,"mata traders, ambika agencies, weld well agencieses",UserServices
3627,"overhauling of lp turbiine , generator and auxiliary works of unit-4 , 195 mw ( kwu design ) at muzaffarpur tps - kbunl , bihar .",UserServices
3628,invited for cordless screw driver total quantity : 15,UserServices
3629,maintenance and repair to cooch behar t p embankment along the l b of river torsa in harinchora p s kotwali dist cooch behar,UserServices
3632,construction of cement concrete culvert near residence of saidul sekh at dhaldanga mouja,UserServices
3633,auction sale of lot no: 1 lot name: mruti susuki model sx4,UserServices
3634,"expression of interest for allotment of wbhidco land at fintech hub, within cbd area of new town, kolkata on Lease-hold basis.",Service
3635,"supply of , each 15 ml contains: liquid paraffin (3.75 ml)+ magnesium hydroxide or milk of magnesia (11.25 ml), 170 ml bottles.",Service
3637,bids are invited for scanning and digitisation service total quantity : none,UserServices
3638,tablet flunarizine 10 mg,UserServices
3639,sachet mesalamine 1 gm,UserServices
3640,cholecalciferol(vit d3) 60000 iu/gm sachet.,UserServices
3643,respules fluticasone 0.5 mg/ 2ml,Service
3646,capsule rabeprazole 20 mg + itopride 150 mg,Service
3649,"procurement of medical stores medical stores , drugs , capd fluid 7 . 5% 02 ltr bag with minicap",Service
3653,"supply of , inj. dobutamine 250mg, amp/vial",Service
3654,tablet citicoline 500 mg + piracetam 800 mg.,Service
3655,tablet citicoline 500 mg + piracetam 800 mg.,Service
3656,"supply of , cap. omeprazole 20mg + domperidone 10mg, strip packing",Service
3657,"lotion povidone iodine 10%,1 litre jar.",Service
3658,"tab.thyroxin sodium 25mcg, bottle",Service
3659,"supply of , suction machine--02, electrically operated, half hp motor with two jars and foot pedal switch",UserServices
3660,item 1 development of commercial plots at balotra housing scheme balotra,UserServices
3661,auction sale of land for agricultural work,UserServices
3662,rectification of pipeline leakages at various wss under phed sub division srikaranpur,UserServices
3663,"auction contract for dead animal bone and leather, leasing of canteen",UserServices
3664,work of repair and rewinding of monoblock centrifugal pump sets and starters under sub disivion sadulshahar,UserServices
3665,tender for computer peripherals parts purchased and maintenance,Service
3668,annual repair contract to repair faulty pcbs of c-dot exchanges working in all ssas of rajasthan circle,Service
3669,"contract for supply of chicken broiler dressed in chilled/ frozen state at kota , kota ( station ) chicken ( broiler ) dressed in chilled / frozen state",Service
3671,"supply of asc articles as per tender documents , crate conveyor",Service
3672,procurement of liquid chlorine ( on rate contract basis ) for phed circle baran,Service
3673,running & maintenance of nigam rest house at mt. abu,UserServices
3674,supply of bch /jyoti / l and t make starter spare parts,UserServices
3675,deployment of private security personal on non core duties at udaipur airport,UserServices
3676,transportation work nlcil-bp-mines-transportation of chain dozer239 to neyveli mines-1a .,UserServices
3677,"annual rate contract for civil works at iocl , kot pump station",Service
3678,auction sale of property - residential plot in churu,Service
3679,various civil works at 33kv s/s agra road jaipur,UserServices
3680,"renovation c / r bldg . and other misc . civil works at 33 kv s / s thekda , balahedi and mahuwa .",UserServices
3681,repair of meter shed ( acos-jcc ) at oph jaipur,UserServices
3682,construction of transformer platform and other civil works at 33 kv s / s laxman doongri jaipur,UserServices
3683,"repair and maintenance of roof and other repair works at acos-jcc premises madhu industries hawa sadak , jaipur",UserServices
3684,bottling and packing of country liquor 40/ 50 up in aseptic brick pack of 180 ml,Service
3685,misc . development civil works at 33 kv s / s mandawar .,Service
3686,renovation of c / r bldg . and other misc . civil works at 33 kv s / s hingota and gwarki .,Service
3687,construction of guard room in dausa circle office .,UserServices
3688,up-keeping and maintenance of garden infront of circle office dausa .,UserServices
3689,earthfilling and other misc . civil works at 33 kv s / s balaheda .,UserServices
3690,renovation c / r bldg . and other misc . civil works at 33 kv s / s .,UserServices
3691,bids are invited for short gymnastic - iaf total quantity : 100,UserServices
3692,bids are invited for desktop computers total quantity : 3,UserServices
3693,limited tender for purchase of liquid nitrogen storage container 30 liters.-corrigendum,UserServices
3694,limited tender for supply of drugs.-corrigendum,Service
3695,invited for medical gowns - disposable total quantity : 25000,Service
3696,setting of construction and demolition waste processing plant.,UserServices
3697,bids are invited for human resource outsourcing service total quantity : none,Service
3698,bids are invited for buy back - stationary value regulated lead acid batteries total quantity : 6,Service
